lemma_id	lemma	dcs_grammar	raw	declined	presind	acc_rate	gloss
215499	lapa	m	1	0	0		[gramm.] root lap
27244	matha	m	1	0	0		a piece of wood for producing fire by attrition; [gramm.] root math
215500	ninda	m	1	0	0		[gramm.] root nind
216331	vādi	m	1	0	0		[gramm.] vāday-
215494	kruś	m	1	1	0		[gramm.] root kruś
215507	caṅkramya	m	1	0	0		[gramm.] verb caṅkram
215508	dandramya	m	1	0	0		[gramm.] verb dandram
215509	śuca	m	1	0	0		[gramm.] root śuc
215511	dīkṣ	m	1	1	0		[gramm.] root dīkṣ
215513	bhikṣa	m	1	0	0		[gramm.] root bhikṣ
24164	kuṭṭa	m	1	0	0		a multiplier such that a given dividend being multiplied by it and a given quantity added to (or subtracted from) the product; the sum (or difference) may be measured by a given divisor; [gramm.] root kuṭṭ
215514	luṇṭa	m	1	0	0		[gramm.] root luṇṭ
215515	vṛṅ	m	1	1	0		[gramm.] root vṛṄ
215516	ṣākan	m	1	1	0		[gramm.] a kṛt affix
213801	kṣi	m	1	0	0		[gramm.] the root kṣi
68933	vama	m	1	0	0		= vāma; [gramm.] root vam
216332	vyatha	m	1	0	0		[gramm.] root vyath
215521	gṛhi	m	1	0	0		[gramm.] root gṛh
215522	dayi	m	1	0	0		[gramm.] root day
215523	āluc	m	1	1	0		[gramm.] a kṛt affix
215524	kmarac	m	1	1	0		[gramm.] a kṛt affix
215529	mid	m	1	1	0		[gramm.] root mid
215527	ghurac	m	1	1	0		[gramm.] a kṛt affix
50149	bhidi	m	1	0	0		a thunderbolt
215538	chidi	m	1	1	0		[gramm.] root chid
215528	kurac	m	1	1	0		[gramm.] a kṛt affix
215530	ūka	m	1	1	0		[gramm.] a kṛt affix
215531	daś	m	1	1	0		[gramm.] root daṃś
215532	nami	m	1	0	0		[gramm.] root nam
215533	kampi	m	1	0	0		[gramm.] root kamp
216333	jasa	m	1	0	0		[gramm.] verb jas-
215535	dīp	m	1	1	0		[gramm.] root dīp
215537	bhikṣ	m	1	1	0		[gramm.] root bhikṣ
122233	vindu	adj	1	1	0		knowing; acquainted or familiar with
215540	kin	m	1	1	0		[gramm.] a kṛt affix
215541	najiṅ	m	1	1	0		[gramm.] a kṛt affix
215542	vandi	m	1	1	0		[gramm.] root vand
215543	āru	m	1	1	0		[gramm.] a kṛt affix
215544	kru	m	1	0	0		[gramm.] a kṛt affix
215545	klukan	m	1	1	0		[gramm.] a kṛt affix
215546	pisa	m	1	0	0		[gramm.] root pis
215547	varac	m	1	1	0		[gramm.] a kṛt affix
215548	dhurvi	m	1	0	0		[gramm.] root dhurv
215308	dyuta	m	1	0	0		[gramm.] root dyut
215549	ūrji	m	1	0	0		[gramm.] root ūrj
215553	ṣṭran	m	1	1	0		[gramm.] a kṛt affix
82788	tuda	m	1	0	0		name of a man; [gramm.] root tud
215554	miha	m	1	0	0		[gramm.] root mih
215555	dhū	f	1	0	0		[gramm.] root dhū
215573	karhi	m	1	1	0		[gramm.] the particle karhi
215577	kṣu	m	1	0	0		[gramm.] root kṣu
215578	kṝ	m	1	1	0		[gramm.] root kṝ
215583	auttarādharya	n	1	1	0		confusion
215582	yauti	m	1	0	0		[gramm.] root yu
215587	kvaṇ	m	1	1	0		[gramm.] root kvaṇ
215588	aj	m	1	1	0		[gramm.] root aj
11792	antarghana	m	1	1	0		a place between the entrance-door and the house
56733	udghana	m	1	1	0		a carpenter's bench; a plank on which he works
44893	upaghna	m	1	1	0		contiguous support; resting-place; shelter; refuge
56732	udgha	m	1	1	0		excellence; a model; pattern; happiness; the hollow hand; fire; organic air in the body
34916	nigha	m	1	1	0		anything whose height and circumference are equal (as a circle a ball etc.); sin
215590	athuc	m	1	1	0		[gramm.] a kṛt affix
215592	yata	m	1	0	0		[gramm.] root yat
215593	viccha	m	1	0	0		[gramm.] root vich
215594	praccha	m	1	0	0		[gramm.] root prach
215595	rakṣ	m	1	1	0		[gramm.] root rakṣ
215591	naṅ	m	1	1	0		[gramm.] a kṛt affix
215596	svap	m	1	1	0		[gramm.] root svap
215597	nan	m	1	1	0		[gramm.] a kṛt affix
215602	yūti	f	1	0	0		junction
111660	sāti	f	1	0	0		end; destruction; violent pain
215601	ṣuñ	m	1	0	0		[gramm.] root su
51733	cinti	m	1	0	0		[gramm.] verb cint
215603	pūji	m	1	0	0		[gramm.] verb pūj
215604	kathi	m	1	0	0		[gramm.] verb kathay
215605	kumbi	m	1	0	0		[gramm.] verb kumb-
215606	carc	m	1	1	0		[gramm.] verb carc
215607	śranth	m	1	1	0		[gramm.] root śranth
215609	ṇvuc	m	1	1	0		[gramm.] a kṛt affix
215612	ani	m	1	1	0		[gramm.] a kṛt affix
118814	vyaja	m	1	0	0		a fan
51647	citrīkaraṇa	n	1	1	0		making variegated; decorating; painting; surprise
154758	pravedana	n	1	1	0		making known; proclaiming
215617	kaccit	m	1	1	0		[gramm.] the word 'kaccit'
45693	upasaṃvāda	m	1	0	0		agreeing together; agreement
216334	sen	m	1	0	0		[gramm.] verbal ending ṣe
216335	asen	m	1	0	0		[gramm.] verbal ending ase
216336	kṣe	ind	1	0	0		[gramm.] verbal ending ṣe
216337	kasen	m	1	0	0		[gramm.] verbal ending ase
216338	adhyai	ind	1	0	0		[gramm.] verbal ending adhyai
216339	adhyain	ind	1	0	0		[gramm.] verbal ending adhyai
216340	kadhyai	ind	1	0	0		[gramm.] verbal ending adhyai
216341	kadhyain	m	1	0	0		[gramm.] verbal ending adhyai
216342	śadhyai	ind	1	0	0		[gramm.] verbal ending adhyai
216343	śadhyain	m	1	0	0		[gramm.] verbal ending adhyai
216344	taveṅ	m	1	0	0		[gramm.] verbal ending tave
216345	taven	m	1	1	0		[gramm.] verbal ending tave
215621	kamul	m	1	1	0		[gramm.] a kṛt affix
215622	ken	m	1	0	0		[gramm.] a kṛt affix
215623	kenya	m	1	0	0		[gramm.] a kṛt affix
215624	tvan	m	1	1	0		[gramm.] a kṛt affix
215628	vadi	m	1	0	0		[gramm.] root vad
164114	cari	m	1	0	0		an animal; name of a man; [gramm.] root car
215627	tami	m	1	0	0		[gramm.] root tam
215625	tṛd	m	1	1	0		[gramm.] root tṛd
215626	khalu	m	1	1	0		[gramm.] word 'khalu'
118861	vyatīhāra	m	1	1	0		
215629	khamuñ	m	1	1	0		[gramm.] a kṛt affix
215630	svādum	m	1	1	0		[gramm.] the word svādum
215631	ittham	m	1	1	0		[gramm.] the word ittham
215632	tathā	f	1	1	0		[gramm.] the word tathā
215633	jīv	m	1	1	0		[gramm.] root jīv
215634	knopi	m	1	1	0		[gramm.] verb knopay-
215636	nimūla	adj	1	0	0		down to the roots
215637	bandh	m	1	1	0		[gramm.] root bandh
126054	śuṣi	f	1	0	0		drying; a hole; chasm; the hollow or groove in the fang of a snake; [gramm.] root śuṣ
215638	pūr	m	1	1	0		[gramm.] root pūr
216346	daṃś	m	1	1	0		[gramm.] root da(ṃ)ś-
216347	pīḍa	m	1	0	0		[gramm.] verb pīḍ-
215642	karṣ	m	1	1	0		[gramm.] root kṛṣ
30015	samāsatti	f	1	1	0		nearness; vicinity; immediate contiguity
216348	diśi	m	1	0	0		[gramm.] root diś-
215647	tūṣṇīm	m	1	1	0		[gramm.] the word 'tūṣṇīm'
215648	anvac	m	1	1	0		[gramm.] the word 'anvac'
215649	dhṛṣa	m	1	0	0		[gramm.] root dhṛṣ
215650	arha	m	1	0	0		[gramm.] root arh
215652	ruha	m	1	0	0		[gramm.] root ruh
125321	goghna	m	1	1	0		= -ghāta; one for whom a cow is killed; guest
215656	mas	m	1	0	0		[gramm.] an affix
215657	ātām	m	1	0	0		[gramm.] a verbal affix
215658	āthām	m	1	0	0		[gramm.] a verbal affix
75669	vahi	m	1	0	0		(artificial) name of a Piśāca; [gramm.] a verbal affix
215659	mahiṅ	m	1	1	0		[gramm.] a verbal affix
215660	eś	m	1	0	0		[gramm.] a verbal affix
215661	irec	m	1	1	0		[gramm.] a verbal affix
215662	atus	m	1	0	0		[gramm.] a verbal affix
215666	thus	m	1	0	0		[gramm.] verbal ending thus
215664	āha	m	1	1	0		[gramm.] stem ah- (perfect of brū)
215665	mi	m	1	1	0		[gramm.] verbal ending mi
215668	tām	m	1	0	0		[gramm.] a verbal affix
215669	tam	m	1	0	0		[gramm.] a verbal affix
215667	ran	m	1	1	0		[gramm.] an affix
215672	auṭ	m	1	0	0		[gramm.] a suffix
215674	ḍāp	m	1	1	0		[gramm.] an affix
215675	ṣpha	m	1	1	0		[gramm.] an affix
78505	māṇḍūka	adj	1	1	0		derived from the Maṇḍūkas
2195	kambalya	n	1	1	0		one hundred Palas of wool
3096	kusita	m	1	0	0		an inhabited country; a kind of demon
3098	kusida	m	1	1	0		a kind of demon
215683	bhāja	m	1	0	0		[gramm.] (used to derive bhājī)
215685	akṛtrimā	f	1	0	0		tableland
215682	ānuk	m	1	1	0		[gramm.] a taddhita affix
132404	śārṅgarava	m	1	0	0		name of a disciple of Kaṇva
215687	ṅīn	m	1	1	0		[gramm.] affix -ī
215688	cāp	m	1	1	0		[gramm.] a taddhita affix
134215	krauḍi	m	1	0	0		patr. from kroḍṝ
89959	daivayajñi	m	1	0	0		patr. from Deva-yajña
112082	sātyamugri	m	1	0	0		patr. from satyam-ugra
13460	kāṇṭheviddhi	m	1	1	0		a descendant of Kaṇṭheviddha
215689	snañ	m	1	1	0		[gramm.] a taddhita affix
215692	sudhātṛ	m	1	1	0		a personal name
215693	akaṅ	m	1	1	0		[gramm.] a taddhita affix
148134	bida	m	1	0	0		name of a man
68263	vataṇḍa	m	1	1	0		name of a man
33598	nāmika	adj	1	1	0		relating to a name or to a noun
3056	kuṣītaka	m	1	1	0		a kind of bird; name of a man; descendants of Kushitaka
215695	inaṅ	m	1	1	0		[gramm.] a taddhita affix
215696	airak	m	1	1	0		[gramm.] a taddhita affix
215697	ḍhrak	m	1	1	0		[gramm.] a taddhita affix
215698	ārak	m	1	1	0		[gramm.] a taddhita affix
215703	vyat	m	1	1	0		[gramm.] a taddhita affix
215704	vyan	m	1	1	0		[gramm.] a taddhita affix
153372	phi	m	1	1	0		a wicked man; idle talk; anger; [gramm.] a taddhita affix
153368	phāṇṭāhṛti	m	1	0	0		name of a man (a Sauvīra); patr. from ūhṛta
133217	mimata	m	1	1	0		name of a man
14144	kāri	mf	1	1	0		artist; mechanic
215707	kārmārya	m	1	1	0		a proper name
75994	vākina	m	1	0	0		name of a man
215706	phin	m	1	1	0		[gramm.] a taddhita affix
142784	vṛddha	mf	1	1	0		an elder male or female descendant; a patronymic or metron. designating an elder descendant (as opp. to yuvan)
99296	sūramasa	m	1	1	0		name of a people
6469	ajāda	m	1	1	0		the ancestor of a warrior tribe
215709	ñyaṅ	m	1	1	0		[gramm.] a taddhita affix
140127	pratyagratha	m	1	0	0		name of a prince; name of a warrior-tribe
12455	kalakūṭa	m	1	0	0		name of a warrior-tribe
216352	dvaipa	n	1	0	0		a tiger's skin
20657	aponaptṛ	m	1	0	0		name of Agni or fire as sprung from water
215713	ṭyaṇ	m	1	1	0		[gramm.] a taddhita affix
215752	kaṭyac	m	1	1	0		[gramm.] a taddhita affix
26232	bhauriki	m	1	0	0		a patronymic
40029	aiṣukāri	m	1	0	0		a descendant of Ishukāra
215753	vidhal	m	1	0	0		[gramm.] a taddhita affix
215754	bhaktal	m	1	1	0		[gramm.] a taddhita affix
216354	prokta	m	1	1	0		[gramm.] a class of affixes
79933	roṇī	f	1	1	0		
32750	arīhaṇa	m	1	0	0		the first name of the following gaṇa
106626	sutaṃgama	mn	1	0	0		name of a man
215758	pragadin	m	1	0	0		
215759	ḍmatup	m	1	1	0		[gramm.] a taddhita affix
215760	ḍvalac	m	1	1	0		[gramm.] a taddhita affix
54815	avārapāra	m	1	1	0		the ocean
216355	kattri	m	1	0	0		three blameworthy objects
215762	tyak	m	1	1	0		[gramm.] a taddhita affix
13715	kāpiśī	f	1	1	0		name of a place
215763	ṣphak	m	1	1	0		[gramm.] a taddhita affix
74587	varṇu	m	1	1	0		name of a river and the adjacent district; the sun
215764	tyap	m	1	1	0		[gramm.] a taddhita affix
20287	paladī	f	1	0	0		name of a village
215766	ñiṭha	m	1	1	0		[gramm.] a taddhita affix
215767	tavaka	m	1	0	0		[gramm.]
11452	anusamudram	ind	1	0	0		along the sea
215769	eṇya	m	1	1	0		[gramm.] a taddhita affix
152320	prāhṇe	ind	1	0	0		early; in the morning
215770	ṭyu	m	1	0	0		[gramm.] a taddhita affix
215771	ṭyul	m	1	1	0		[gramm.] a taddhita affix
215772	ṭhap	m	1	1	0		[gramm.] a taddhita affix
215774	apakara	m	1	1	0		name of a place
215775	puṣpyat	adj	1	0	0		flowering
74038	yavabusa	n	1	1	0		the husk of barley; time for producing chaff from barley
12544	kalaśi	f	1	0	0		a water-pot; pitcher; jar; a churn; Hemionitis cordifolia
38840	ṛgayana	n	1	0	0		going through the Veda; study of the complete Veda; a book treating on the study of the Veda
59247	āyudhajīvin	m	1	1	0		a warrior; a mercenary
116429	śaṇḍika	m	1	0	0		a descendant of Śaṇḍa; name of a country
83097	tūdī	f	1	0	0		name of a district
215779	śalātura	m	1	0	0		name of a place
74732	varmatī	f	1	0	0		name of a place
3238	kūcavāra	m	1	1	0		name of a locality; name of a man
87470	janapadin	m	1	1	0		a king; the ruler of a populated locality
69168	varatantu	m	1	0	0		name of an ancient preceptor
52427	chagalin	m	1	1	0		name of a teacher (pupil of Kalāpin)
215780	ḍhinuk	m	1	1	0		[gramm.] a taddhita affix
131980	śilālin	m	1	1	0		name of the supposed author of particular Naṭasūtras
215782	karmanda	m	1	0	0		name of a man
68192	vaṭara	m	1	0	0		a thief; a cock; a turban; a mat; a fragrant grass; Cyperus; a churning-stick; (?) a kind of bee
72313	maithunikā	f	1	1	0		union by marriage
40170	aukthika	adj	1	0	0		one who knows or studies the Ukthas
216356	daṇḍamāṇava	m	1	0	0		a primary pupil
79808	raivatika	m	1	0	0		metron. from revatī
133469	kaupiñjala	m	1	0	0		patr. from ku-pū g. śivādi
109727	hāstipada	m	1	1	0		name of a man
215783	ṭlañ	m	1	1	0		[gramm.] a taddhita affix
215785	paraśavya	n	1	1	0		iron
20026	parpa	n	1	0	0		a wheel-chair; young grass; a house
24122	kuṭilikā	f	1	1	0		crouching; coming stealthily (like a hunter on his prey); a tool used by a blacksmith; moving crookedly
215791	map	m	1	1	0		[gramm.] a taddhita affix
215792	īpa	n	1	0	0		water
216514	parimukha	adj	1	1	0		round the face
215793	ṣṭhac	m	1	1	0		[gramm.] a taddhita affix
216515	paripantha	m	1	1	0		
216357	pratikaṇṭha	adj	1	0	0		(something happening) throat by throat
81109	lalāma	mn	1	1	0		ornament; decoration; embellishment
23528	kiśara	m	1	0	0		a fragrant article for sale; n.pr. of a perfume
216358	sarvadhura	m	1	1	0		
39220	ekadhura	adj	1	1	0		bearing the same burden; fit for the same burden; equal; apt
58808	ābarhin	adj	1	1	0		fit for tearing out
43098	dhenuṣyā	f	1	1	0		a cow whose milk has been pledged
215819	ḍyaṇ	m	1	1	0		[gramm.] a taddhita affix
216359	sayūtha	adj	1	0	0		
216360	sanuta	adj	1	1	0		
109379	haviṣyā	f	1	1	0		
45096	upadhāna	adj	1	1	0		placing upon; employed or used in placing upon (as a Mantra in the setting up of the sacrificial bricks)
60414	aśvimat	adj	1	1	0		(any Mantra) containing the word Aśvin
215820	yal	m	1	1	0		[gramm.] a taddhita affix
103907	sammiti	f	1	1	0		equalization; comparision
215822	thyan	m	1	1	0		[gramm.] a taddhita affix
215823	ḍvun	m	1	1	0		[gramm.] a taddhita affix
215825	īkan	m	1	1	0		[gramm.] a taddhita affix
215827	pañcat	adj	1	0	0		consisting of 5
215829	saptan	m	1	1	0		[gramm.] the word 'saptan'
215830	ḍaṇ	m	1	1	0		[gramm.] a taddhita affix
936	kaḍaṃkara	m	1	0	0		straw; stalks of various sorts of pulse
215831	ṣkan	m	1	1	0		[gramm.] a taddhita affix
215833	yathākathāca	ind	1	0	0		in any manner
11085	anupravacana	n	1	0	0		study of the Veda with a teacher
215834	aikāgārikaṭ	m	1	1	0		[gramm.] the word 'aikāgārika'
215835	ākālikaṭ	m	1	1	0		[gramm.] the word 'ākālika'
8969	saṃgata	adj	1	0	0		come together; met; encountered; joined; united; allied with; friendly to (instr. or comp.); fitted together; apposite; proper; suitable; according with or fit for (comp.); contracted; shrunk up; in conjunction (as planets); harmonious
81230	lasa	adj	1	1	0		shining; playing; moving hither and thither; having the smell of bellmetal; active
215836	imanic	m	1	1	0		[gramm.] a taddhita affix
215837	ṣyañ	m	1	1	0		[gramm.] a taddhita affix
215838	atyākāra	m	1	0	0		contempt
32390	ayānaya	m	1	1	0		a particular movement of the pieces on a chess or backgammon board
215840	bhakṣayati	m	1	0	0		[gramm.] the verb 'bhakṣay'
62059	āgavīna	adj	1	1	0		(a servant) who works until the cow (promised as his wages) is given to him
10761	anugu	ind	1	0	0		behind the cows
53685	alaṃgāmin	adj	1	1	0		going after or watching (as cows) in a proper manner
215844	kuṇap	m	1	0	0		[gramm.] a taddhita affix
215845	jāhac	m	1	1	0		[gramm.] a taddhita affix
215846	cuñcup	m	1	0	0		[gramm.] a taddhita affix
215847	caṇap	m	1	1	0		[gramm.] a taddhita affix
215848	nāñ	m	1	1	0		[gramm.] a taddhita affix
215849	śālac	m	1	0	0		[gramm.] a taddhita affix
215850	śaṅkaṭac	m	1	1	0		[gramm.] a taddhita affix
215851	kaṭac	m	1	1	0		[gramm.] a taddhita affix
215852	kuṭārac	m	1	1	0		[gramm.] a taddhita affix
43837	nata	n	1	1	0		zenith-distance at meridian transit; hour-angle or distance in time from meridian; inclination
215853	ṭīṭac	m	1	0	0		[gramm.] a taddhita affix
215854	nāṭac	m	1	0	0		[gramm.] a taddhita affix
215855	bhrāṭac	m	1	1	0		[gramm.] a taddhita affix
215856	biḍac	m	1	0	0		[gramm.] a taddhita affix
215857	birīsac	m	1	1	0		[gramm.] a taddhita affix
215858	inac	m	1	0	0		[gramm.] a taddhita affix
215859	piṭac	m	1	1	0		[gramm.] a taddhita affix
215860	cika	m	1	0	0		
215861	tyakan	m	1	1	0		[gramm.] a taddhita affix
215862	aṭhac	m	1	1	0		[gramm.] a taddhita affix
215863	itac	m	1	1	0		[gramm.] a taddhita affix
215864	vatup	m	1	1	0		[gramm.] a taddhita affix
215865	ayac	m	1	1	0		[gramm.] a taddhita affix
215866	ubha	m	1	1	0		[gramm.] the word 'ubha'
27454	nimāna	n	1	1	0		measure; price
215867	ḍaṭ	m	1	1	0		[gramm.] a taddhita affix
215868	maṭ	m	1	1	0		[gramm.] a taddhita affix
215869	thaṭ	m	1	1	0		[gramm.] a taddhita affix
215870	tithuk	m	1	1	0		[gramm.] a taddhita affix
215871	ithuk	m	1	1	0		[gramm.] a taddhita affix
215873	tamaṭ	m	1	1	0		[gramm.] a taddhita affix
105681	sasya	n	1	1	0		a weapon; virtue; merit
31215	abhīka	adj	1	1	0		longing after; lustful; libidinous
2144	kamitṛ	adj	1	1	0		lustful; desirous; cupidinous; male; husband
82077	tāvatitha	adj	1	1	0		the so manieth
10977	anupadin	m	1	1	0		an inquirer; one who follows or seeks for
20642	anveṣṭṛ	adj	1	1	0		searching; inquiring
215874	kṣetriyac	m	1	1	0		[gramm.]
215875	lac	m	1	1	0		[gramm.] a taddhita affix
215878	urac	m	1	1	0		[gramm.] a taddhita affix
129973	gāṇḍī	f	1	0	0		a rhinoceros or = "vajra-granthi"
215879	ajaga	n	1	1	0		[gramm.] (used to derived ajagava)
215880	īran	m	1	0	0		[gramm.] a taddhita affix
215881	nīrac	m	1	1	0		[gramm.] a taddhita affix
127314	śṛṅgiṇa	adj	1	0	0		horned
215883	gmini	m	1	1	0		[gramm.] a taddhita affix
215884	ālac	m	1	0	0		[gramm.] a taddhita affix
215885	āṭac	m	1	1	0		[gramm.] a taddhita affix
130186	garhya	m	1	1	0		name of a tree (?); contempt
82802	tundi	m	1	0	0		name of a Gandharva; a prominent navel
68184	vaṭi	f	1	1	0		a sort of ant; a kind of louse or other insect
216370	aham	m	1	0	0		[gramm.] the word 'aham'
215887	śubham	m	1	1	0		[gramm.] the word 'śubham'
215888	iś	m	1	1	0		[gramm.] replacement of idam
215889	tral	m	1	1	0		[gramm.] a taddhita affix
215892	dānīm	m	1	1	0		[gramm.] a taddhita affix
18645	parāri	ind	1	0	0		in the year before last
18647	paredyavi	ind	1	0	0		to-morrow
20499	anyataredyus	ind	1	0	0		on either of two days
63326	itaredyus	ind	1	0	0		on another or different day
7803	adharedyus	ind	1	0	0		the day before yesterday
215894	thamu	m	1	1	0		[gramm.] a taddhita affix
215895	thā	f	1	1	0		[gramm.] a taddhita affix
215897	atasuc	m	1	1	0		[gramm.] a taddhita affix
215899	āhi	n	1	1	0		[gramm.] a taddhita affix
215900	asi	n	1	1	0		[gramm.] a taddhita affix
215901	adh	m	1	0	0		
48054	vicāla	m	1	1	0		putting apart; distributing; separating; interval; modification
215902	dyamuñ	m	1	1	0		[gramm.] a taddhita affix
215903	dhamuñ	m	1	1	0		[gramm.] a taddhita affix
215905	pāśap	m	1	1	0		[gramm.] a taddhita affix
215906	ākinic	m	1	1	0		[gramm.] a taddhita affix
215907	caraṭ	m	1	1	0		[gramm.] a taddhita affix
215908	iṣṭhan	m	1	1	0		[gramm.] a taddhita affix
215910	neda	m	1	0	0		[gramm.] a substitute stem
215911	vin	m	1	0	0		[gramm.] a taddhita affix
215912	rūpap	m	1	1	0		[gramm.] a taddhita affix
215913	kalpap	m	1	0	0		[gramm.] a taddhita affix
215918	deśya	m	1	0	0		[gramm.] a taddhita affix
215914	deśīyar	m	1	1	0		[gramm.] a taddhita affix
215915	bahuc	m	1	1	0		[gramm.] a taddhita affix
215916	jātīyar	m	1	1	0		[gramm.] a taddhita affix
215919	aḍac	m	1	0	0		[gramm.] a taddhita affix
215920	vuc	m	1	1	0		[gramm.] a taddhita affix
127331	śevala	m	1	0	0		in comp. forming proper names
216383	supari	m	1	0	0		
215921	ḍupac	m	1	1	0		[gramm.] a taddhita affix
23225	kāsū	f	1	0	0		a sort of spear or lance; indistinct speech; speech in general; light; lustre; disease; devotion; understanding
215922	ṣṭarac	m	1	1	0		[gramm.] a taddhita affix
215923	ḍatarac	m	1	1	0		[gramm.] a taddhita affix
215924	ḍatamac	m	1	1	0		[gramm.] a taddhita affix
215928	ima	m	1	1	0		[gramm.] the pronoun 'ima'
215927	ñyaṭ	m	1	1	0		[gramm.] a taddhita affix
215925	ṭeṇyaṇ	m	1	1	0		[gramm.] a taddhita affix
146644	dāmani	m	1	0	0		patr. from damana
121228	vidabhṛt	m	1	0	0		name of a man
132434	śālāvant	m	1	0	0		name of a man
115800	śamīvant	m	1	0	0		name of a man
38437	ūrṇāvant	m	1	0	0		a spider; name of a man
215929	śarumant	m	1	0	0		name of a man
7398	atyantagati	f	1	1	0		complete accomplishment; (in Gr.) the sense of "completely"
215930	āśitaṃgu	adj	1	0	0		where cows are fed
215931	alaṃkarman	adj	1	0	0		fit for action
215932	alaṃpuruṣa	adj	1	0	0		enough for a man
215935	āmu	n	1	1	0		[gramm.] a taddhita affix
10757	anugādin	adj	1	1	0		repeating another's words
63357	itiha	ind	1	0	0		thus indeed; according to tradition
64523	yāva	m	1	0	0		a kind of food prepared from barley
215936	tikan	m	1	1	0		[gramm.] a taddhita affix
215937	sna	m	1	1	0		[gramm.] a taddhita affix
215938	til	m	1	0	0		[gramm.] a taddhita affix
215939	hīya	adj	1	0	0		to be abandoned
216397	hīyamāna	m	1	0	0		[gramm.] passive of root hā-
119300	vyāśraya	m	1	1	0		assistance; taking the party of any one
216399	sapatra	adj	1	0	0		
7036	ativyathana	n	1	1	0		infliction of (or giving) excessive pain
19499	parivāpaṇa	n	1	1	0		shearing
216400	saṃkhyeya	n	1	1	0		the sūtra Aṣṭādhyāyī 2.2.25
215940	ḍac	m	1	1	0		[gramm.] a taddhita affix
6327	acatura	adj	1	0	0		destitute of four; having less than four; not cunning; not dexterous
47269	vicatura	adj	1	0	0		containing various quarters (or half-verses)
107191	sucatura	adj	1	0	0		very clever or skilful
102611	strīpuṃsa	m	1	0	0		man and wife; (in gram.) masculine and feminine; (sg.) one who is both man and woman
216401	dhenvanaḍuha	m	1	0	0		cow and bull
216402	vāṅmanasa	m	1	0	0		speech and mind
146262	dāragava	n	1	0	0		a wife and cows
15816	padaṣṭhīva	n	1	0	0		the feet and knees
216404	puruṣāyuṣa	n	1	0	0		life span of man
91559	dvyāyuṣa	n	1	0	0		a double life; 2 lives
216405	tryāyuṣa	n	1	0	0		three life-spans
88620	jātokṣa	m	1	0	0		a young bullock
216406	mahokṣa	m	1	0	0		a large bull
216407	vṛddhokṣa	m	1	0	0		an old bull
216408	upaśuna	adj	1	0	0		near the dog
216409	goṣṭhaśva	m	1	1	0		dog in the manger
10755	anugavam	ind	1	0	0		so as to suit (or follow) the cows
215941	ṭac	m	1	1	0		[gramm.] a taddhita affix
215942	ṣac	m	1	1	0		[gramm.] a taddhita affix
141018	pramāṇī	f	1	1	0		name of a metre; authority
215943	bahir	m	1	1	0		[gramm.] the word 'bahir'
108110	suprāta	adj	1	0	0		dawning beautifully
98504	suśva	adj	1	0	0		having a happy to-morrow
107433	sudiva	n	1	0	0		
24008	kukṣa	n	1	0	0		the belly
215944	asic	m	1	1	0		[gramm.] a taddhita affix
215945	anic	m	1	1	0		[gramm.] a taddhita affix
216411	jambhan	adj	1	1	0		having a jaw (ifc.)
100662	dakṣiṇerman	adj	1	1	0		(1 26) = ūṇālrus
215946	ic	m	1	1	0		[gramm.] a taddhita affix
91024	dvidaṇḍin	m	1	0	0		a kind of mendicant (Buddh.)
215949	niṅ	m	1	1	0		[gramm.] a substitute element
24628	kumbhapadī	f	1	1	0		
215950	datṛ	n	1	1	0		[gramm.] a substitute morpheme
32847	aroka	adj	1	1	0		not bright; darkened
213527	jakṣ	m	1	0	0		[gramm.] the root jakṣ
213528	tuj	m	1	0	0		[gramm.] the root tuj
213535	vicati	m	1	0	0		[gramm.] the root vyac
213536	vṛścati	m	1	0	0		[gramm.] the root vraśc
213537	pṛcchati	m	1	0	0		[gramm.] the root pracch
213538	bhṛjjati	m	1	1	0		[gramm.] the root bhrajj
213540	syami	m	1	0	0		[gramm.] the root syam
213541	vyeñ	m	1	1	0		[gramm.] the root vye
213542	vaś	m	1	1	0		[gramm.] the root vaś
213546	sphī	f	1	1	0		[gramm.] reduplication for the root sphāy
213549	pyāy	m	1	1	0		[gramm.] the root pyāy
213550	pī	f	1	1	0		[gramm.] reduplication for pyāy
40405	śrāta	adj	1	1	0		cooked; boiled; roasted; cooking; boiling
213552	vay	m	1	1	0		[gramm.] the root vay
213565	sidhyati	m	1	1	0		[gramm.] the root sidh
213567	minoti	m	1	0	0		[gramm.] the root mi
213569	līyati	m	1	1	0		[gramm.] the root lī
213570	khidi	m	1	1	0		[gramm.] the root khid
213571	apagur	m	1	1	0		[gramm.] the verb apagur
213574	sphur	m	1	1	0		[gramm.] the root sphur
213575	vīyati	m	1	1	0		[gramm.] the root vī
213576	bibheti	m	1	1	0		[gramm.] the root bhī
213577	smayati	m	1	1	0		[gramm.] the root smi
126207	śīrṣa	m	1	1	0		a kind of grass; name of a mountain; = śīrṣan; [gramm.] the stem śīrṣa
215972	asan	m	1	0	0		[gramm.] replacement stem for asṛj
215973	yūṣan	m	1	0	0		[gramm.] replacement stem for yūṣa
215974	doṣan	m	1	0	0		[gramm.] replacement stem for dos
215975	yakan	m	1	0	0		[gramm.] replacement stem for yakṛt
215978	śakan	m	1	0	0		[gramm.] replacement stem for śakṛt
215976	udan	m	1	0	0		[gramm.] replacement stem for udaka
215977	āsan	m	1	1	0		[gramm.] replacement stem for āsya
